  0.0000000e+000  1.5629802e+003  1.8093873e+003  1.8218286e+003  1.3171490e+002  1.4334215e+003  2.1768559e+003  2.3664027e+002  1.6195191e+002  8.3097904e+002  1.8249748e+003  2.7056778e+002  4.2908674e+002  2.4755010e+003  1.7867598e+003  1.0300873e+003  1.2373532e+003  1.7464488e+003  1.0319547e+003  1.4391526e+003  1.0608430e+003  2.4771784e+003  1.4967321e+003  1.2378860e+003  2.1336105e+003  1.1806492e+003  5.3873201e+002  1.3591803e+003  1.8280024e+002  9.3587969e+002  2.3428360e+002  9.0440471e+002  9.9964014e+002  2.5863907e+003  2.5010699e+002  4.5586253e+002  9.7278092e+002  1.1035470e+003  1.8569646e+003  7.8014591e+002  7.7317513e+002  1.0358619e+003  1.6555258e+002  1.3057830e+003  1.3783697e+003  1.3452513e+003  4.4134391e+002  2.9555596e+003  1.3062125e+003  1.4785600e+003  9.4926005e+002  3.8712385e+002  1.2423563e+003  1.6739714e+003  3.4105568e+002  5.9102101e+002  1.9018369e+003  3.2972187e+002  1.0152882e+003  2.2191140e+003  1.9718470e+002  1.2421977e+003  1.6319841e+003  1.7105027e+003  2.2865929e+003  1.9136128e+003  2.0519650e+003  2.4261607e+003  1.1666983e+003  1.1109764e+003  3.1743549e+003  1.3793443e+003  2.3527832e+003  2.0450050e+002  7.9184559e+002  1.9093094e+003  1.5075889e+003  1.2301043e+003  2.1716890e+003  1.4562157e+003  1.5335531e+003  1.2775828e+003  1.1971521e+003  1.3225434e+003  1.4324568e+003  1.0441206e+003  1.3179361e+003  1.5140835e+003  1.2084030e+003  4.9094159e+003  4.7607251e+002  9.8004609e+002  1.2817081e+003  2.6004001e+003  1.2779351e+003  1.9150586e+003  2.2260246e+003  1.3382731e+003  2.3168121e+003  1.6108324e+003  1.0424628e+003  1.0598493e+003  2.4067946e+003  1.3269017e+003  1.5411139e+003  2.4378521e+003  1.0752116e+003  2.7917685e+003  6.4971549e+002  1.9041906e+003  1.6610870e+003  8.7129807e+002  7.3629365e+002  6.2834400e+002  1.6555682e+003  1.8769255e+003  4.3870968e+002  2.0589893e+003  5.3144399e+003  1.1382326e+003  2.6975621e+003  2.3697378e+003  1.6583219e+003  1.4126337e+003  1.5487221e+003  1.7576441e+003  1.1326186e+003  1.8788026e+003  1.0154547e+003  1.1947422e+003  1.8769260e+003  1.1963776e+003  1.3262473e+003  1.9795360e+003  2.4152223e+003  1.1971430e+003  1.4105971e+003  5.9861678e+002  1.6762201e+003  2.0453929e+003  4.3223256e+002  1.7796187e+003  3.0282871e+003  2.2173591e+003  1.5372010e+003  1.5655681e+003  1.1149733e+003  9.1105885e+002  1.9995234e+003  2.1879097e+003
  1.5629802e+003  0.0000000e+000  2.7849619e+003  2.8918663e+003  1.5044723e+003  1.4410783e+002  2.1793299e+003  1.6542648e+003  1.4715138e+003  7.8453802e+002  2.7966772e+003  1.8143958e+003  1.2910548e+003  2.2588969e+003  2.7883138e+003  1.5619776e+003  6.8450466e+002  9.4608606e+002  7.5239030e+002  2.4317045e+002  5.3540620e+002  1.5852694e+003  3.5919040e+002  9.3033482e+002  1.3008195e+003  2.5207129e+003  2.0105150e+003  1.9740613e+003  1.3850768e+003  6.3955541e+002  1.6903562e+003  2.2912880e+003  5.6409079e+002  1.5607266e+003  1.4232138e+003  1.9853256e+003  7.2144898e+002  4.6643410e+002  1.3617770e+003  7.9833510e+002  9.0913564e+002  8.4914791e+002  1.6228475e+003  5.9183903e+002  1.0082255e+003  2.3163963e+002  1.8027140e+003  3.1024597e+003  1.2140188e+003  2.1218551e+002  1.8642502e+003  1.1759743e+003  2.5642843e+003  8.9711995e+002  1.2885236e+003  1.3467604e+003  2.9105321e+003  1.3080584e+003  5.8498538e+002  8.7488188e+002  1.3724170e+003  3.8249210e+002  6.1096583e+002  2.7699707e+003  3.1382331e+003  2.9078029e+003  6.3681420e+002  3.0708947e+003  5.5640312e+002  4.5345938e+002  1.8244358e+003  4.9016792e+002  3.1961388e+003  1.5952661e+003  8.5235776e+002  2.9312462e+003  2.7268771e+003  1.7793320e+003  1.4233977e+003  1.8746986e+003  5.9328708e+001  2.5499100e+003  9.9534934e+002  8.4471587e+002  1.6237680e+003  1.0616578e+003  1.3774071e+003  2.2398936e+003  1.1001302e+003  3.6509320e+003  1.1114746e+003  8.9073838e+002  6.4130204e+002  1.7770952e+003  8.1399247e+002  2.5475236e+003  2.9058399e+003  2.0572839e+003  2.5944403e+003  8.7417870e+002  1.2839144e+003  1.2020163e+003  2.1142463e+003  3.6825824e+002  2.3955507e+003  2.1591565e+003  7.4776620e+002  2.9758107e+003  9.1393710e+002  2.8152214e+003  7.7952298e+002  1.6922541e+003  8.2890468e+002  1.5465591e+003  2.8770554e+003  1.3724507e+003  1.4216266e+003  1.5104479e+003  3.9995166e+003  8.9031941e+002  1.5551175e+003  1.3767528e+003  6.6755290e+002  7.1110736e+002  7.6652572e+002  9.8220203e+002  7.0534286e+002  1.0603538e+003  2.2463068e+003  2.4219397e+003  5.2788988e+002  2.0362627e+003  1.6447332e+003  8.6579358e+002  2.2842694e+003  2.5827441e+003  2.0735136e+003  1.0301806e+003  2.3416589e+003  9.7712638e+002  1.3838293e+003  2.7318156e+003  3.2236523e+003  2.9971576e+003  1.0421495e+003  2.1534032e+003  1.5456184e+003  1.5828519e+003  1.8575021e+003  2.0548650e+003
  1.8093873e+003  2.7849619e+003  0.0000000e+000  1.9027750e+002  1.7275386e+003  2.7210520e+003  1.4611058e+003  1.5730334e+003  1.7296231e+003  2.3900762e+003  1.5857652e+001  1.6297838e+003  1.6885764e+003  1.8249009e+003  4.8673206e+001  1.2235988e+003  2.8362257e+003  3.3818039e+003  2.6467936e+003  2.8082487e+003  2.2928751e+003  4.1427221e+003  2.5001757e+003  1.9006023e+003  3.7982461e+003  8.3472619e+002  1.3671738e+003  8.4563659e+002  1.8464311e+003  2.3872403e+003  1.5777316e+003  1.0425396e+003  2.3460879e+003  4.2037976e+003  1.6950117e+003  1.5116215e+003  2.0810637e+003  2.4825822e+003  1.9685313e+003  2.1267902e+003  1.9373767e+003  2.6997814e+003  1.6440821e+003  2.2235834e+003  1.8961309e+003  2.5671795e+003  1.3702501e+003  1.6664282e+003  1.6608163e+003  2.5948184e+003  9.5935604e+002  1.9762249e+003  7.7813530e+002  3.3066091e+003  1.7749189e+003  1.5305284e+003  1.2916329e+002  1.7587401e+003  2.2490641e+003  2.9357668e+003  1.9301008e+003  2.4074172e+003  2.4173110e+003  1.6599679e+002  4.9132423e+002  1.2286413e+002  2.9156257e+003  7.6859211e+002  2.2286028e+003  2.4629362e+003  4.6076322e+003  2.3369908e+003  5.5631256e+002  1.6137570e+003  2.0056159e+003  1.5504624e+002  5.0258897e+002  1.0253225e+003  3.8665210e+003  1.0215086e+003  2.7926950e+003  6.8147797e+002  1.8258008e+003  2.0137717e+003  1.3014783e+003  1.7278260e+003  1.5009898e+003  5.8777645e+002  1.7299105e+003  4.9135100e+003  1.9170569e+003  1.8952818e+003  2.1729073e+003  2.5733139e+003  2.0212034e+003  5.7149379e+002  5.9911270e+002  7.3975650e+002  1.1560591e+003  2.1818323e+003  1.5070202e+003  1.5914745e+003  1.8856149e+003  2.4200276e+003  3.9783007e+002  1.8819209e+003  2.0372132e+003  1.5169322e+003  2.1149428e+003  1.3392925e+002  3.2521645e+003  1.1214048e+003  2.2185760e+003  1.3385453e+003  4.8963500e+002  1.9802220e+003  1.5498198e+003  2.0594250e+003  5.3746846e+003  1.9082898e+003  4.2628934e+003  3.9899473e+003  3.2040131e+003  2.1757702e+003  3.1554344e+003  3.4033291e+003  2.0816287e+003  2.2848163e+003  8.1831569e+002  6.7628058e+002  3.2762823e+003  7.5127322e+002  1.2155099e+003  2.5865307e+003  1.6989017e+003  9.1899217e+002  7.4708023e+002  1.9025750e+003  5.7580633e+002  3.6092712e+003  1.5887792e+003  6.0174306e+001  1.6654492e+003  4.8404513e+002  1.9723352e+003  7.4221006e+002  1.2504226e+003  1.2099067e+003  1.6015607e+003  1.6272680e+003
  1.8218286e+003  2.8918663e+003  1.9027750e+002  0.0000000e+000  1.7514961e+003  2.8205978e+003  1.6503900e+003  1.5882818e+003  1.7575736e+003  2.4533919e+003  1.9362253e+002  1.6208396e+003  1.7455041e+003  2.0149410e+003  1.4966470e+002  1.3392568e+003  2.9019739e+003  3.4471757e+003  2.7076397e+003  2.9011478e+003  2.3874003e+003  4.2067137e+003  2.6201119e+003  2.0278309e+003  3.8608726e+003  7.5528230e+002  1.3454968e+003  9.9228540e+002  1.8771689e+003  2.4627446e+003  1.5877072e+003  9.9561409e+002  2.4312787e+003  4.2769188e+003  1.7320054e+003  1.4861417e+003  2.1790754e+003  2.5680286e+003  2.1351048e+003  2.2045988e+003  2.0233930e+003  2.7539322e+003  1.6585231e+003  2.3429161e+003  2.0342524e+003  2.6698046e+003  1.3805799e+003  1.8372889e+003  1.8002691e+003  2.7074443e+003  1.0378336e+003  2.0224942e+003  6.9231078e+002  3.3718680e+003  1.8229753e+003  1.6021839e+003  1.3134067e+002  1.8056524e+003  2.3420252e+003  3.0843175e+003  1.9577068e+003  2.5112952e+003  2.5520579e+003  1.2242569e+002  5.7012033e+002  1.5911468e+002  3.0538710e+003  9.0800890e+002  2.3361567e+003  2.5506547e+003  4.7091035e+003  2.4564887e+003  6.2805071e+002  1.6340062e+003  2.0906225e+003  1.1593871e+002  3.8970623e+002  1.1604470e+003  3.9233021e+003  1.1815365e+003  2.8962574e+003  6.0697886e+002  1.9521732e+003  2.1434859e+003  1.4574259e+003  1.8440156e+003  1.6446965e+003  7.4738645e+002  1.8598613e+003  5.1015089e+003  1.9753078e+003  2.0012891e+003  2.2927149e+003  2.7544813e+003  2.1471812e+003  7.6160729e+002  7.5740386e+002  8.7757720e+002  1.3430917e+003  2.3256914e+003  1.6263838e+003  1.7115601e+003  2.0743703e+003  2.5305276e+003  5.4666612e+002  2.0711785e+003  2.1460323e+003  1.6914190e+003  2.1803827e+003  3.0094305e+002  3.3234799e+003  1.2070143e+003  2.2859052e+003  1.4035413e+003  3.3055259e+002  2.1475086e+003  1.6031841e+003  2.2333775e+003  5.5622582e+003  2.0272315e+003  4.3447124e+003  4.0615700e+003  3.2813115e+003  2.3056327e+003  3.2235130e+003  3.4670893e+003  2.1933716e+003  2.4416876e+003  8.0834663e+002  6.4016793e+002  3.3721984e+003  8.5861494e+002  1.3630082e+003  2.7368147e+003  1.8890807e+003  8.2324194e+002  8.9741474e+002  1.9733456e+003  7.5600102e+002  3.6874532e+003  1.6433435e+003  2.4437629e+002  1.8291445e+003  6.1466987e+002  2.1191338e+003  9.1215210e+002  1.3765148e+003  1.3091716e+003  1.7839872e+003  1.8149387e+003
  1.3171490e+002  1.5044723e+003  1.7275386e+003  1.7514961e+003  0.0000000e+000  1.3804879e+003  2.0464795e+003  1.7630534e+002  3.6915684e+001  8.0861071e+002  1.7429294e+003  3.1127342e+002  3.0568313e+002  2.3438953e+003  1.7075202e+003  9.0039587e+002  1.2364033e+003  1.7610431e+003  1.0305853e+003  1.3984298e+003  9.8749524e+002  2.5036579e+003  1.4122427e+003  1.1196969e+003  2.1580941e+003  1.1460578e+003  5.3100191e+002  1.2394419e+003  1.3836304e+002  8.9361816e+002  1.9875207e+002  8.7579608e+002  9.4096368e+002  2.6028751e+003  1.2199331e+002  4.8216547e+002  8.7937541e+002  1.0546002e+003  1.7302660e+003  7.0934722e+002  6.7390464e+002  1.0484442e+003  1.2243341e+002  1.2076454e+003  1.2570686e+003  1.2809716e+003  3.8123379e+002  2.8316023e+003  1.1778182e+003  1.4053292e+003  8.3940630e+002  3.4143472e+002  1.2047730e+003  1.6872114e+003  2.3455914e+002  4.5959718e+002  1.8250864e+003  2.1919421e+002  9.4007411e+002  2.1254292e+003  2.0769249e+002  1.1673740e+003  1.5325439e+003  1.6371314e+003  2.1981857e+003  1.8353491e+003  1.9667779e+003  2.3226987e+003  1.0771845e+003  1.0577801e+003  3.1627532e+003  1.2871260e+003  2.2642852e+003  1.2037811e+002  7.0063474e+002  1.8342216e+003  1.4546180e+003  1.1047214e+003  2.2040447e+003  1.3297175e+003  1.4791842e+003  1.2301499e+003  1.0759479e+003  1.2085747e+003  1.3011371e+003  9.2043907e+002  1.1867619e+003  1.4043646e+003  1.0829711e+003  4.7963455e+003  3.9598376e+002  8.6821315e+002  1.1805094e+003  2.4764141e+003  1.1657880e+003  1.8053212e+003  2.1230774e+003  1.2244079e+003  2.1937799e+003  1.4974552e+003  9.1174101e+002  9.3096450e+002  2.2751079e+003  1.2465970e+003  1.4423696e+003  2.3061400e+003  9.7192775e+002  2.6682700e+003  5.9372032e+002  1.8168974e+003  1.6647786e+003  7.5034033e+002  6.9034613e+002  5.0266446e+002  1.6053081e+003  1.7502387e+003  3.0710797e+002  1.9316583e+003  5.2046861e+003  1.0229001e+003  2.7045968e+003  2.3856082e+003  1.6525917e+003  1.3059296e+003  1.5544943e+003  1.7748099e+003  1.0306799e+003  1.7623704e+003  9.5296243e+002  1.1367063e+003  1.8489082e+003  1.0881370e+003  1.1958078e+003  1.8751357e+003  2.2840375e+003  1.1744580e+003  1.2946516e+003  5.0457335e+002  1.5652017e+003  2.0475217e+003  3.0083927e+002  1.6947617e+003  2.9062278e+003  2.1219775e+003  1.4159564e+003  1.4480923e+003  9.8432563e+002  7.8330663e+002  1.8678097e+003  2.0563588e+003
  1.4334215e+003  1.4410783e+002  2.7210520e+003  2.8205978e+003  1.3804879e+003  0.0000000e+000  2.1940611e+003  1.5348327e+003  1.3484434e+003  6.4293447e+002  2.7332618e+003  1.6887707e+003  1.1812610e+003  2.2969272e+003  2.7221020e+003  1.5030489e+003  5.5737991e+002  8.8233515e+002  6.1073354e+002  1.4013774e+002  4.3777256e+002  1.5647155e+003  4.0446238e+002  9.0948702e+002  1.2619875e+003  2.4208519e+003  1.8935718e+003  1.9253671e+003  1.2576680e+003  5.0264494e+002  1.5696488e+003  2.1848663e+003  4.4080869e+002  1.5603468e+003  1.3044063e+003  1.8624522e+003  6.4152321e+002  3.3074968e+002  1.4024118e+003  6.8160959e+002  8.1318998e+002  7.0968875e+002  1.5002768e+003  5.8139928e+002  1.0066300e+003  1.6063598e+002  1.6906934e+003  3.1186467e+003  1.1957104e+003  2.5179091e+002  1.7865890e+003  1.0473731e+003  2.4665229e+003  8.2567370e+002  1.1702947e+003  1.2523628e+003  2.8450829e+003  1.1900986e+003  4.8593840e+002  1.0061667e+003  1.2408244e+003  3.1926440e+002  6.7463429e+002  2.6983111e+003  3.0896579e+003  2.8436492e+003  7.7235307e+002  3.0406321e+003  5.0435571e+002  3.2297471e+002  1.8885064e+003  4.9682198e+002  3.1489193e+003  1.4752489e+003  7.5193067e+002  2.8648085e+003  2.6401974e+003  1.7294255e+003  1.3773718e+003  1.8404501e+003  1.0099229e+002  2.4565607e+003  9.6784846e+002  8.3866056e+002  1.6009458e+003  1.0129641e+003  1.3541877e+003  2.1886760e+003  1.0726562e+003  3.7883003e+003  9.9128033e+002  8.2825532e+002  6.2660800e+002  1.8676082e+003  8.0046657e+002  2.5108464e+003  2.8703130e+003  2.0019800e+003  2.5912537e+003  9.1500145e+002  1.2334202e+003  1.1546762e+003  2.1568696e+003  3.4542253e+002  2.3363655e+003  2.2013416e+003  6.9359722e+002  2.9870051e+003  7.8722398e+002  2.7575162e+003  7.1475662e+002  1.6153062e+003  6.9728171e+002  1.4544537e+003  2.7915696e+003  1.4147156e+003  1.3160209e+003  1.5636025e+003  4.1399692e+003  8.5358467e+002  1.5747231e+003  1.3658497e+003  6.1203254e+002  7.2433539e+002  6.8292995e+002  9.1727073e+002  6.6028005e+002  1.1273530e+003  2.1526248e+003  2.3310816e+003  5.5758356e+002  1.9700624e+003  1.6103292e+003  9.6559436e+002  2.3143721e+003  2.4790423e+003  2.0235639e+003  9.1947746e+002  2.2980364e+003  9.6326093e+002  1.2771756e+003  2.6693257e+003  3.2366940e+003  2.9536258e+003  1.0618960e+003  2.1122857e+003  1.4951516e+003  1.5127360e+003  1.8780579e+003  2.0800283e+003
  2.1768559e+003  2.1793299e+003  1.4611058e+003  1.6503900e+003  2.0464795e+003  2.1940611e+003  0.0000000e+000  1.9995120e+003  2.0218685e+003  2.2399619e+003  1.4601867e+003  2.1800390e+003  1.7972039e+003  3.7505784e+002  1.5010508e+003  1.1474052e+003  2.5815235e+003  3.0563338e+003  2.4645892e+003  2.3263002e+003  1.9017300e+003  3.7581612e+003  1.8210093e+003  1.3155431e+003  3.4531932e+003  1.9595902e+003  2.0705346e+003  9.3915924e+002  2.0825321e+003  2.1378946e+003  2.0341935e+003  1.9767834e+003  2.0240045e+003  3.7398392e+003  1.9393607e+003  2.1885536e+003  1.7179158e+003  2.1273925e+003  8.6531838e+002  1.9248948e+003  1.7264044e+003  2.5616068e+003  2.0508580e+003  1.6154257e+003  1.1925089e+003  2.0405548e+003  1.9030237e+003  9.2458571e+002  1.0502837e+003  1.9685415e+003  1.3570784e+003  2.0638337e+003  1.9415856e+003  2.9907974e+003  1.9146611e+003  1.6013810e+003  1.5657851e+003  1.9122749e+003  1.8831976e+003  1.8932202e+003  2.1626871e+003  1.9031466e+003  1.6019170e+003  1.5815036e+003  1.4705842e+003  1.5429030e+003  1.9834074e+003  1.1806026e+003  1.7341917e+003  2.0921724e+003  3.8804315e+003  1.6982918e+003  1.4969680e+003  1.9951014e+003  1.7802714e+003  1.5956163e+003  1.8221511e+003  9.8025447e+002  3.5628494e+003  7.5709126e+002  2.2167775e+003  1.8491281e+003  1.2802474e+003  1.3609712e+003  7.5296741e+002  1.3290365e+003  9.3815993e+002  1.0075448e+003  1.1898448e+003  3.4548331e+003  1.9342217e+003  1.5226188e+003  1.5740214e+003  1.1851233e+003  1.4056904e+003  9.0098116e+002  1.1169299e+003  1.0389078e+003  5.0111383e+002  1.3190741e+003  1.1960276e+003  1.2243128e+003  4.2636963e+002  1.8502829e+003  1.1851222e+003  4.2081507e+002  1.5878737e+003  7.9746141e+002  2.0167621e+003  1.3799642e+003  2.8927751e+003  1.3454860e+003  2.0773958e+003  1.5561886e+003  1.8913032e+003  8.6290387e+002  1.7410850e+003  8.2030330e+002  3.9174193e+003  1.4057550e+003  3.7225105e+003  3.5546701e+003  2.8003510e+003  1.4714618e+003  2.8351768e+003  3.0886602e+003  1.5899333e+003  1.2397491e+003  1.7155946e+003  1.7392794e+003  2.7026947e+003  1.2016882e+003  8.5067196e+002  1.5684449e+003  2.6507360e+002  2.0703946e+003  9.6012445e+002  1.8280808e+003  9.1845105e+002  3.1530777e+003  1.7549558e+003  1.4061110e+003  1.0443250e+003  1.2934481e+003  1.1371808e+003  8.3550388e+002  1.0622789e+003  1.2719820e+003  3.2940910e+002  1.9492796e+002
  2.3664027e+002  1.6542648e+003  1.5730334e+003  1.5882818e+003  1.7630534e+002  1.5348327e+003  1.9995120e+003  0.0000000e+000  1.9736964e+002  9.8023188e+002  1.5886008e+003  2.0774616e+002  3.9048523e+002  2.3142336e+003  1.5507867e+003  8.5580553e+002  1.4116360e+003  1.9373284e+003  1.2059731e+003  1.5601499e+003  1.1280464e+003  2.6796256e+003  1.5372909e+003  1.1867490e+003  2.3341714e+003  9.6998497e+002  3.6149029e+002  1.1467589e+003  3.1442532e+002  1.0569512e+003  4.3776027e+001  6.9952414e+002  1.0940298e+003  2.7791650e+003  2.3110335e+002  3.3825950e+002  9.9846048e+002  1.2131831e+003  1.7605683e+003  8.5593421e+002  7.8891021e+002  1.2247473e+003  7.1098404e+001  1.3154845e+003  1.3128494e+003  1.4272455e+003  2.0916262e+002  2.7487450e+003  1.2035992e+003  1.5427566e+003  7.2484627e+002  5.1096436e+002  1.0290314e+003  1.8634689e+003  3.6587452e+002  4.7749614e+002  1.6664089e+003  3.4654207e+002  1.0793668e+003  2.2347167e+003  3.8120458e+002  1.3048378e+003  1.6356300e+003  1.4759041e+003  2.0499717e+003  1.6778583e+003  2.0882670e+003  2.1935210e+003  1.1987859e+003  1.2136743e+003  3.3345756e+003  1.4030337e+003  2.1161628e+003  6.0388276e+001  8.2617892e+002  1.6743014e+003  1.2826847e+003  1.0330211e+003  2.3793058e+003  1.2614052e+003  1.6321290e+003  1.0563229e+003  1.1343702e+003  1.2856200e+003  1.2698787e+003  9.7273567e+002  1.1877799e+003  1.2871024e+003  1.1252898e+003  4.8644677e+003  5.4357191e+002  9.5545550e+002  1.2836245e+003  2.5154146e+003  1.2476293e+003  1.6873753e+003  1.9932170e+003  1.1164993e+003  2.1085973e+003  1.5732179e+003  9.2297640e+002  9.5745895e+002  2.2567171e+003  1.3776791e+003  1.3068685e+003  2.2851061e+003  1.0741500e+003  2.5839762e+003  7.5288503e+002  1.6675543e+003  1.8403417e+003  6.6617161e+002  8.5364042e+002  4.4502658e+002  1.4325795e+003  1.7804805e+003  3.2011240e+002  1.9576370e+003  5.2801120e+003  1.0990521e+003  2.8802813e+003  2.5618924e+003  1.8266555e+003  1.3977616e+003  1.7303196e+003  1.9511143e+003  1.1343677e+003  1.8286195e+003  7.8450568e+002  9.6643177e+002  2.0157619e+003  9.6896521e+002  1.1541738e+003  1.9675726e+003  2.2457689e+003  9.9836543e+002  1.1914322e+003  6.3261424e+002  1.4501746e+003  2.2227375e+003  3.3632215e+002  1.5430159e+003  2.8168616e+003  1.9816774e+003  1.4703526e+003  1.3482155e+003  9.4739169e+002  7.2776671e+002  1.8463997e+003  2.0259429e+003
  1.6195191e+002  1.4715138e+003  1.7296231e+003  1.7575736e+003  3.6915684e+001  1.3484434e+003  2.0218685e+003  1.9736964e+002  0.0000000e+000  7.8313262e+002  1.7449288e+003  3.4607291e+002  2.7018756e+002  2.3164928e+003  1.7105649e+003  8.7719246e+002  1.2146705e+003  1.7423662e+003  1.0091538e+003  1.3684064e+003  9.5286381e+002  2.4874967e+003  1.3762577e+003  1.0835797e+003  2.1415991e+003  1.1634453e+003  5.5687444e+002  1.2244334e+003  1.2130682e+002  8.6396610e+002  2.2492898e+002  8.9536559e+002  9.0843824e+002  2.5841713e+003  8.8222701e+001  5.1406349e+002  8.4287263e+002  1.0235077e+003  1.6963293e+003  6.7538416e+002  6.3715342e+002  1.0303015e+003  1.5194856e+002  1.1708465e+003  1.2215010e+003  1.2473199e+003  3.9581167e+002  2.8130817e+003  1.1446927e+003  1.3704836e+003  8.3078046e+002  3.1423817e+002  1.2212690e+003  1.6682709e+003  1.9782903e+002  4.2990204e+002  1.8289127e+003  1.8230574e+002  9.0525373e+002  2.0887547e+003  2.0059896e+002  1.1324498e+003  1.4956863e+003  1.6422910e+003  2.1974955e+003  1.8386348e+003  1.9306503e+003  2.3156705e+003  1.0408865e+003  1.0259795e+003  3.1375520e+003  1.2506013e+003  2.2635268e+003  1.3799754e+002  6.6437811e+002  1.8386185e+003  1.4664433e+003  1.0857367e+003  2.1895686e+003  1.3096069e+003  1.4468566e+003  1.2439083e+003  1.0403345e+003  1.1720086e+003  1.2748550e+003  8.8538360e+002  1.1563063e+003  1.3948985e+003  1.0484915e+003  4.7598058e+003  3.6161299e+002  8.3146023e+002  1.1436275e+003  2.4415721e+003  1.1290879e+003  1.7955426e+003  2.1163699e+003  1.2129266e+003  2.1760577e+003  1.4608662e+003  8.8059850e+002  8.9813006e+002  2.2461950e+003  1.2110467e+003  1.4380169e+003  2.2775634e+003  9.3502224e+002  2.6501104e+003  5.6242885e+002  1.8168731e+003  1.6435986e+003  7.3526558e+002  6.6053923e+002  4.8463297e+002  1.6177498e+003  1.7162980e+003  2.8086570e+002  1.8980115e+003  5.1679388e+003  9.8643207e+002  2.6836098e+003  2.3668480e+003  1.6292989e+003  1.2690335e+003  1.5339054e+003  1.7567520e+003  9.9379165e+002  1.7260895e+003  9.6285163e+002  1.1475293e+003  1.8209090e+003  1.0798207e+003  1.1713202e+003  1.8382222e+003  2.2579281e+003  1.1947482e+003  1.2819117e+003  4.6827124e+002  1.5549286e+003  2.0257056e+003  2.7125445e+002  1.6957608e+003  2.8890302e+003  2.1185426e+003  1.3803950e+003  1.4343153e+003  9.5959923e+002  7.6251174e+002  1.8395286e+003  2.0292163e+003
  8.3097904e+002  7.8453802e+002  2.3900762e+003  2.4533919e+003  8.0861071e+002  6.4293447e+002  2.2399619e+003  9.8023188e+002  7.8313262e+002  0.0000000e+000  2.4041912e+003  1.0989311e+003  7.0902064e+002  2.4388696e+003  2.3805751e+003  1.2662296e+003  4.4902557e+002  9.9378443e+002  2.5796972e+002  6.1961538e+002  4.3282002e+002  1.7537470e+003  8.5118115e+002  9.6079754e+002  1.4085056e+003  1.9330225e+003  1.3395023e+003  1.7009836e+003  6.7280697e+002  1.6498043e+002  1.0071335e+003  1.6725505e+003  2.9908437e+002  1.8276136e+003  7.6596299e+002  1.2816350e+003  5.3928447e+002  3.2602945e+002  1.6151585e+003  3.1665284e+002  5.2386737e+002  3.3128306e+002  9.3083695e+002  7.9683202e+002  1.1120508e+003  6.0526421e+002  1.1674681e+003  3.1364598e+003  1.1934136e+003  7.6922640e+002  1.4316409e+003  4.6941270e+002  1.9872234e+003  9.1847673e+002  6.4712677e+002  8.6106992e+002  2.5036801e+003  6.6653978e+002  4.1859941e+002  1.5787089e+003  6.3379842e+002  5.7510043e+002  1.0792828e+003  2.3325459e+003  2.8183505e+003  2.5081683e+003  1.3680688e+003  2.8530487e+003  6.2273936e+002  3.5108513e+002  2.3544224e+003  8.0657903e+002  2.8822784e+003  9.2020782e+002  4.6312364e+002  2.5184112e+003  2.2073286e+003  1.5141548e+003  1.4778802e+003  1.6897196e+003  7.4315504e+002  1.9977250e+003  9.7477240e+002  9.6994494e+002  1.5238875e+003  9.1148824e+002  1.3050089e+003  1.9370172e+003  1.0543196e+003  4.3606847e+003  4.7979335e+002  7.1882760e+002  8.0591034e+002  2.2481732e+003  9.1505865e+002  2.3117429e+003  2.6639128e+003  1.7414458e+003  2.5399915e+003  1.1972218e+003  1.0760765e+003  1.0273267e+003  2.3249364e+003  6.7899562e+002  2.0406873e+003  2.3654356e+003  6.8436223e+002  2.9863315e+003  2.7559277e+002  2.4538004e+003  8.7550150e+002  1.2770879e+003  1.7739011e+002  1.0521157e+003  2.3606591e+003  1.6326672e+003  8.5284318e+002  1.8116409e+003  4.7318528e+003  8.5456511e+002  1.9120604e+003  1.6110769e+003  8.4990846e+002  9.6085760e+002  7.7161649e+002  1.0140050e+003  7.0755296e+002  1.4691079e+003  1.7013243e+003  1.8872880e+003  1.0459475e+003  1.6594433e+003  1.4791716e+003  1.4352264e+003  2.4212915e+003  1.9725422e+003  1.7869889e+003  4.9246763e+002  2.0762915e+003  1.2516376e+003  8.1210470e+002  2.3463942e+003  3.2374722e+003  2.7086224e+003  1.2397630e+003  1.9117369e+003  1.3005118e+003  1.2189982e+003  1.9680152e+003  2.1773238e+003
